species;cultivar_variety;family;plant_functional_type;population_year;refkey;gm_original;gm_original_SD;gm_original_SE;number_of_measurements;unit_original;gm_1bar;gm;method;variant;method_reference;air_pressure;PPFD;blue_light;temperature;temperature_type;AnCi_min;AnCi_max;AnCi_n;Ca_gas_exchange;Ca_gm;Ci_calc;rH;VPD;O2;flow_rate;cuvette_size;device_gas_exchange;fluorometer_spectroscope;hour;leaves_used;growth_location;growth_longitude;growth_latitude;growth_elevation;growth_environment;hydroponic;potted;pot_size;growth_irradiance;growth_temperature_day;growth_temperature_night;growth_rH;growth_Ca;growth_daylength;plant_age;An;gs_CO2;Ci;Cc;Ci-Cc;Rd;Rl;photorespiration;Gammastar;Cistar;Vcmax_Ci;Vcmax_Ci_25;Vcmax_Cc;Vcmax_Cc_25;Rubisco_constants_Ci_reference;Rubisco_constants_Cc_reference;Jmax_Ci;Jmax_Cc;TPU;Vpmax;J_fluorescence;kCA_activity;CA_activity;Delta_18O;Delta_13C;delta_13C;bulk_elastic_modulus;K_leaf;K_xylem;K_outside_xylem;N_g_m2;N_%DW;K_g_m2;K_%DW;P_g_m2;P_%DW;N%_Rubisco;N%_bioenergetics;N%_light_harvesting;N%_photosynthetic_apparatus;N%_cell_wall;Soluble_Protein;Rubisco;Rubisco_activity;Rubisco_activation_state;Chl_a;Chl_b;Chl_total;Chl_a/b;leaf_starch_%DW;leaf_starch_g_m2;LMA;leaf_width;T_leaf;D_leaf;T_mesophyll;T_palisade_mesophyll;T_spongy_mesophyll;fias_mesophyll;interveinal_distance;T_epidermis_adaxial;T_epidermis_abaxial;stomatal_index;stomatal_density;stomatal_density_adaxial;stomatal_density_abaxial;stomatal_area;stomatal_area_adaxial;stomatal_area_abaxial;stomatal_length;stomatal_length_adaxial;stomatal_length_abaxial;stomatal_width;T_cw;T_cyt;T_chloroplast;chloroplast_length;chloroplast_width;chloroplast_surface_area;Sm;Sc;Sb;ls_rel;lm_rel;lb_rel;Ls;Lm;location_in_reference;outlier;included_in_Knauer_et_al_2022
Tetragonia fruticosa;;Aizoaceae;CAM plants;;Ripley_2013;0,148;;0,012;3;mol m-2 s-1 bar-1;0,148;0,148;F;constant J;Warren_2006;;1500;;25;leaf;;;;;;1100;53;1,5;;;;LI-6400;PAM 2000;;;;;;;natural or field grown;0;0;;;;;;;;;;;13,9;;;;;;;;41;41;;;;;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 6 (in combination with 'Succulence' from Table 1);0;0
Thelypteris dentata;;Thelypteridaceae;ferns;;Nishida_2015;0,036;;0,001;3;mol m-2 s-1;0,036;0,032;I;;Evans_2013;;500;12,5;26,5;leaf;;;;400;400;;57;1,5;;500;;;QC-TILDAS-ISO;;fully expanded mature leaf;;;;;glasshouse;0;1;3;221;20,7;20,7;74;;;;6,7;;309,3;118,1;191,2;0,46;;;;;;;35,6;35,6;;;;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,7;;149,9;;;;;0,208;;;;;;;;;;;;;;;0,3;;3,97;;6,65;;9;5;;;;;;;Table 3: first column (Ca = 400 umol/mol);0;1
Thelypteris dentata;;Thelypteridaceae;ferns;;Tosens_2016;0,058;;0,006;;mol m-2 s-1;0,058;0,058;C;;Ethier_2004;;900;10;25;block;50;1800;;400;;;53;1,5;;200;;;;;fully-expanded current year fronds, twigs or leaves;Japan;135,78;35,05;72;glasshouse;0;1;3;416;28,7;28,7;64;;;;6,3;0,144;;;;;0,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,6;;93,5;;;;;;;;;;;;;;;;;;;;0,282;;2,5;;;;;3,7;;;;;;;Table S1: gm (Ethier);0;1
Thelypteris dentata;;Thelypteridaceae;ferns;;Tosens_2016;0,034;;0,002;;mol m-2 s-1;0,034;0,034;I;;Evans_1986, Tazoe_2011;;500;12,5;25;block;;;;400;400;;53;1,5;;500;;;;;fully-expanded current year fronds, twigs or leaves;Japan;135,78;35,05;72;glasshouse;0;1;3;416;28,7;28,7;64;;;;6,3;0,144;;;;;0,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,6;;93,5;;;;;;;;;;;;;;;;;;;;0,282;;2,5;;;;;3,7;;;;;;;Table S1: gm (Harley or Evans);0;1
Thelypteris palustris;;Thelypteridaceae;ferns;;Tosens_2016;0,086;;0,028;;mol m-2 s-1;0,086;0,086;C;;Ethier_2004;;900;10;25;block;50;1800;;400;;;53;1,5;;200;8;GFS 3000;;;fully-expanded current year fronds, twigs or leaves;Estonia;26,72;58,82;72;natural;0;0;;400;14,5;14,5;58;;;;8,2;0,138;;;;;0,51;;;;;;;;;;;;;;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;85,2;;;;;;;;;;;;;;;;;;;;0,183;;3,3;;;;;6,1;;;;;;;Table S1: gm (Ethier);0;1
Thelypteris palustris;;Thelypteridaceae;ferns;;Tosens_2016;0,071;;0,003;;mol m-2 s-1;0,071;0,071;F;variable J;Harley_1992;;900;12,5;25;block;;;;400;400;;53;1,5;;200;8;GFS 3000;;;fully-expanded current year fronds, twigs or leaves;Estonia;26,72;58,82;72;natural;0;0;;400;14,5;14,5;58;;;;8,2;0,138;;;;;0,51;;;;;;45,5;45,5;;Bernacchi_2002;;68,1;;;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;85,2;;;;;;;;;;;;;;;;;;;;0,183;;3,3;;;;;6,1;;;;;;;Table S1: gm (Harley or Evans);0;1
Thinopyrum intermedium;population TLI-C1;Poaceae;C3 perennial herbaceous;;Jaikumar_2016;1,03;;0,169;;mol m-2 s-1 bar-1;1,01;0,797;F;variable J;Harley_1992;98;1200;;28,6;;50;2000;14;;;;65;1,37;;;;LI-6400XT;;08:30-12:30, 14:00-16:00;newly emerged, fully expanded leaves of visibly healthy, deep green-colored plants, leaves on vegetative tillers;;274,6;42,4;288;field grown;0;0;;;;;;;;730;28,3;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,6;;Table 3: 2-year-old grasses, 10 July;0;1
Thuidium tamariscinum;;Thuidiaceae;mosses;;Carriqui_2019b;0,003;;0;;mol m-2 s-1;0,003;0,004;F;variable J;Harley_1992;;800;10;21;leaf;;;;400;400;;78;0,55;;;;;;;young, fully expanded microphylls / healthy shoot or thalli;;2,72;39,77;;natural;0;0;;;;;;;;;0,9;;;124;;0,38;;;;;;;8,1;11,59;;;;;;;12;;;;;;;;;;0,4;1,13;;;;;;;;;;;;;;;;;;;;16;;8;1,81;;;;0;;;;;;;;;;;;;;;0,911;0,468;1,55;2,68;;;2,55;0,75;;;68,93;31,23;;;Table S4: column gnsd_FLU;0;0
Thuja plicata;;Cupressaceae;evergreen gymnosperms;;Carriqui_2020;0,062;;0,011;5;mol m-2 s-1;0,062;0,062;F;variable J;Harley_1992;;1500;10;25;block;50;2000;12;400;;;45;1,75;;;2;LI-6400;LI-6400-40;10:00-17:00;young fully expanded leaves;University of Balearic Islands, Mallorca, Spain;;;;outdoors;0;1;15;;;;;;;;7,4;0,055;247;110;137;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201;;767;0,26;685;;;0,307;;;;;;;;;;;;;;;0,602;0,311;;5,17;;;48,5;34;;35,5;35,7;28,8;;;Table 1;0;1
Thujopsis dolabrata;;Cupressaceae;evergreen gymnosperms;;Veromann-Juergenson_2020;0,067;;;3;mol m-2 s-1;0,067;0,067;F;variable J;Harley_1992;;1200;10;25;leaf;50;2000;;400;400;225;53;1,5;;;8;GFS-3000;;;mature, fully expanded that had developed in nonshaded conditions and light conditions similar to measurement intensity;;147,33;-42,9;;controlled-condition greenhouse;0;1;;;;;78;;;;4,1;;191,4;128,8;62,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178,7;;;;;;;;;;;;;;;;;;;;;;1,08;;2,92;;;;24,4;23,6;;;;;;;personal communication Veromann-Juergenson (2020) (values shown in Figure 4a);0;1
Tipularia discolor;;Orchidaceae;C3 perennial herbaceous;;Hughes_2019;0,102;;0,009;7;mol m-2 s-1 bar-1;0,1;0,082;C;;Sharkey_2016;98,1;1000;;28;chamber;50;1500;12;400;;;;;;;;LI-6400XT;;;;;280,05;36,02;267;natural, greenhouse;0;1;;;20;20;;;;;7,86;;242;;;0,57;;;;;;;96,6;74,3;;;;111;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;0,297;0,185;0,483;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Table 1: green morphotype;0;1
Triticum aestivum;;Poaceae;C3 annual herbaceous;;Clemente-Moreno_2020b;0,13;;0,005;;mol m-2 s-1;0,13;0,149;F;;Harley_1992;;1000;10;23;block;75;400;;400;400;;46;1,5;;;2;;Li-6400-40;;fully expanded leaves;;;;;growth chamber;0;1;;300;23;23;;;16;35;19,5;0,18;266;115,9;150,1;1,7;;9,4;;;;;145,9;174,32;;Saez_2017;;;;;194,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Table S1: 23degC growth temperature;0;1
Triticum aestivum;;Poaceae;C3 annual herbaceous;;Gong_2018;0,32;;0,04;4;mol m-2 s-1;0,32;0,376;I;;Evans_1986;;700;;22,6;leaf;;;;400;400;;50;1,37;;;;LI-6400;;;youngest fully expanded leaves;;;;;growth chamber;0;1;;700;22;22;55;400;12;;15,4;0,231;308;248;60;1;1;;;40,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Table 1: young leaves;0;1
Triticum aestivum;;Poaceae;C3 annual herbaceous;;Haworth_2016;0,495;0,255;;3;mol m-2 s-1 bar-1;0,495;0,495;C;;Ethier_2004;;2000;;25;;50;2000;;400;;;46;1,7;;;2;CIRAS-2, PP Systems;;;newest, fully expanded leaf (leaf below the flag leaf);;;;;growth chamber;0;1;6;1000;25;18;50;400;16;112;22,77;0,188;;;;;;;;;;;133;133;;;;174,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 2B: ambient CO2;0;1
Triticum aestivum;;Poaceae;C3 annual herbaceous;;Nadal_2018;0,146;;0,023;5;mol m-2 s-1;0,146;0,146;F;variable J;Harley_1992;;1500;10;25;block;50;1500;;400;400;;50;1,58;;;2;LI-6400;;09:00-16:00;fully expanded sun leaves;;;;;outdoors;0;1;7,5;;;;;;;;18,77;0,19;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;74,9;;;0,305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Table S3: g_mVJ column;0;1
Triticum aestivum;;Poaceae;C3 annual herbaceous;;Nadal_2018;0,23;;0,04;5;mol m-2 s-1;0,23;0,23;C;;Ethier_2004, Sharkey_2016;;1500;10;25;block;50;1500;15;400;;;50;1,58;;;2;LI-6400;;09:00-16:00;fully expanded sun leaves;;;;;outdoors;0;1;7,5;;;;;;;;18,77;0,19;;;;;;;;;;;115,7;115,7;Bernacchi_2001;;;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;74,9;;;0,305;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,17;27,77;41,06;;;Table S3: g_mCF column;0;1
Triticum aestivum;;Poaceae;C3 annual herbaceous;;vonCaemmerer_2015;0,39;;0,04;3;mol m-2 s-1 bar-1;0,372;0,372;I;;Evans_1986, Tazoe_2011;95,3;1500;;25;leaf;;;;380;380;;;;2;;6;LI-6400XT;TGA100;;;;;;;naturally lit glasshouse;0;1;5;;28;28;;;;;25,7;0,271;264,6;194,1;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Table 1;0;1
Triticum aestivum;cv. AGP FAST;Poaceae;C3 annual herbaceous;;Ploschuk_2018;0,352;0,045;;6;mol m-2 s-1;0,352;0,376;F;variable J;Harley_1992;;1500;10;24;block;;;;400;400;;;;;300;;LI-6400;LI-6400-40;;topmost fully expanded leaves;;301,52;-34,58;;field grown;0;1;5,2;;;;;;;73;26,64;;259,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 1: first 6 points (vegetative phase only), Control;0;1
Triticum aestivum;cv. AK58;Poaceae;C3 annual herbaceous;;Wang_2019;0,48;;0,01;6;mol m-2 s-1;0,48;0,42;F;variable J;Epron_1995, Li_2009;;1500;;27;leaf;50;1500;11;400;400;;60;1,42;;;;LI-6400;;09:00-11:00;first fully developed leaves;;;;;greenhouse;0;1;21,6;1200;18;8,5;60;;16;28;24,3;0,219;247;197;50;;;;;;67,7;56,8;;;Bernacchi_2001;;229;;;;50,3;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;;;;;;;;;;;378;;;;;;18;;;11,4;;;;;;;;;;;;;;;Table 2: NO3- treatment (considered as control);0;1
Triticum aestivum;cv. Blade;Poaceae;C3 annual herbaceous;;Jahan_2014;0,577;;0,042;6;mol m-2 s-1 bar-1;0,577;0,577;I;;;;1500;;25;leaf;;;;380;380;;;;21;300;6;LI-6400XT;TGA100A;;youngest, fully expanded leaves;;;;;controlled-environment growth cabinet;0;1;2;800;25;17;75;;14;28;26,84;0,369;;;;;3,05;;;;;;188,95;188,95;;Sharkey_2007;;216;;;;;;;20,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,71;7,66;Figure 2: 21% O2;0;1
Triticum aestivum;cv. Cajeme;Poaceae;C3 annual herbaceous;;Perdomo_2017;0,198;;0,004;4;mol m-2 s-1;0,198;0,198;F;variable J;Harley_1992;;1500;10;25;leaf;;;;400;400;;45;1,74;;;;;LI-6400-40;;youngest fully expanded leaves;;;;;greenhouse, controlled environment room;0;1;3,5;500;25;20;50;;12;65;;0,325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Table S1: control treatment;0;1
Triticum aestivum;cv. Cougar;Poaceae;C3 annual herbaceous;;Lundgren_2019;0,093;;;6;mol m-2 s-1;0,093;0,099;C;;Ethier_2004;;1500;;24;leaf;;;;400;400;;60;1,19;;;2;LI-6400XT;LI-6400-40;;youngest fully expanded leaves (leaf 5 or 6);;;;;controlled environment chamber;0;0;;425;21;21;60;;16;30;17,46;0,178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,193;;;;;31,7;;;1840,8;;;78,45;;;31,22;;;;;;;9,07;;;;;;;;Figure S5: Median;0;1
Triticum aestivum;cv. Cranbrook;Poaceae;C3 annual herbaceous;;Barbour_2016a;0,86;;0,08;6;mol m-2 s-1 bar-1;0,86;0,54;I;;;;2000;;32,5;leaf;;;;380;380;272;56;2,15;;;6;LI-6400;TGA100A;;youngest fully expanded leaves;;;;;controlled environment growth cabinet;0;1;5;700;25;17;75;395;14;;26,3;0,29;271,9;238,1;33,8;;;;;;;;;;;;;;;;;;;65,5;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;158;;;;;;;;;;;;;;;;;;;;;;;;;;11,1;9,3;;;;;;;Table 2;0;1
Triticum aestivum;cv. Cranbrook;Poaceae;C3 annual herbaceous;;Jahan_2014;0,557;;0,051;6;mol m-2 s-1 bar-1;0,557;0,557;I;;;;1500;;25;leaf;;;;380;380;;;;21;300;6;LI-6400XT;TGA100A;;youngest, fully expanded leaves;;;;;controlled-environment growth cabinet;0;1;2;800;25;17;75;;14;28;25,14;0,606;;;;;1,45;;;;;;180,31;180,31;;Sharkey_2007;;188,64;;;;;;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,01;6,59;Figure 2: 21% O2;0;1
Triticum aestivum;cv. Crusoe;Poaceae;C3 annual herbaceous;;Lundgren_2019;0,1;;;6;mol m-2 s-1;0,1;0,107;C;;Ethier_2004;;1500;;24;leaf;;;;400;400;;60;1,19;;;2;LI-6400XT;LI-6400-40;;youngest fully expanded leaves (leaf 5 or 6);;;;;controlled environment chamber;0;0;;425;21;21;60;;16;30;18,2;0,167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,192;;;;;33,9;;;1824,6;;;70,11;;;34,32;;;;;;;9,58;;;;;;;;Figure S5: Median;0;1
Triticum aestivum;cv. Dart;Poaceae;C3 annual herbaceous;;Barbour_2016b;0,583;;0,051;5;mol m-2 s-1 bar-1;0,583;0,583;I;;Evans_1986, Barbour_2010;;1250;;25;leaf;;;;400;400;;62;1,2;;;6;LI-6400xt;TGA100A;;youngest fully expanded leaves;;;;;controlled environment room;0;1;6;800;25;17;75;400;14;;28,58;0,334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,97;5,773;;;;;;;;;;;;;;;;;;;;68,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 3D: only black bars (high N, well-watered);0;1
Triticum aestivum;cv. Gregory;Poaceae;C3 annual herbaceous;;Barbour_2016b;0,805;;0,105;5;mol m-2 s-1 bar-1;0,805;0,805;I;;Evans_1986, Barbour_2010;;1250;;25;leaf;;;;400;400;;62;1,2;;;6;LI-6400xt;TGA100A;;youngest fully expanded leaves;;;;;controlled environment room;0;1;6;800;25;17;75;400;14;;31,2;0,29;;;;;;;;;;;131;131;;;;199;;;;;;;;;;;;;3,727;6,665;;;;;;;;;;;;;;;;;;;;55,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;6;Figure 3D: only black bars (high N, well-watered);0;1
Triticum aestivum;cv. Halberd;Poaceae;C3 annual herbaceous;;Jahan_2014;1,053;;0,096;6;mol m-2 s-1 bar-1;1,053;1,053;I;;;;1500;;25;leaf;;;;380;380;;;;21;300;6;LI-6400XT;TGA100A;;youngest, fully expanded leaves;;;;;controlled-environment growth cabinet;0;1;2;800;25;17;75;;14;28;23,87;0,399;;;;;0,78;;;;;;169,26;169,26;;Sharkey_2007;;197,35;;;;;;;20,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,68;4,25;Figure 2: 21% O2;0;1
Triticum aestivum;cv. Ias;Poaceae;C3 annual herbaceous;;Yamori_2011;0,422;0,043;;4;mol m-2 s-1;0,422;0,422;C;;Ethier_2004, Sharkey_2007;;1500;;25;;;;;380;380;;;;;;;LI-6400;LI-6400-40;;;;;;;environmentally controlled growth chamber;1;0;;550;27;22;;380;14;;31,6;;;190;;;3,12;;;;;;;;;;;;;;;;;;;;;;;;2,15;;;;;;;;;;;;2,84;;;0,457;0,143;0,6;3,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 2: only values at high N (the n-highest ones);0;1
Triticum aestivum;cv. IR64;Poaceae;C3 annual herbaceous;;Yin_2020;0,147;;;;mol m-2 s-1 bar-1;0,147;0,147;F;;Yin_2017;;1500;;25;leaf;50;1500;;380;380;;65;1,1;21;;2;LI-6400XT;;;9th main-culm leaf (young but fully expanded);;;;;glasshouse;0;1;7;;28;23;65;;12;;18,39;0,343;;;;;;;;18,94;;;111;111;;Cousins_2010;;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 6g: high light (1500umol m-2 s-1);0;1
Triticum aestivum;cv. Jamestown;Poaceae;C3 annual herbaceous;;Bunce_2018a;0,489;;0,066;3;mol m-2 s-1;0,489;0,489;L;;Bunce_2009;;2000;;25;leaf;;;;;;150;59;1,3;;;;LI-6400;;;fully expanded main stem leaves within a few days after reaching maximum area;;;;;indoor controlled environment chamber;0;1;;1000;28;22;;380;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 5: highest growth temperature 28/22 (assumed to be the best growth conditions for the plants);0;1
Triticum aestivum;cv. Katepwa;Poaceae;C3 annual herbaceous;;Jahan_2014;0,842;;0,134;6;mol m-2 s-1 bar-1;0,842;0,842;I;;;;1500;;25;leaf;;;;380;380;;;;21;300;6;LI-6400XT;TGA100A;;youngest, fully expanded leaves;;;;;controlled-environment growth cabinet;0;1;2;800;25;17;75;;14;28;26,21;0,334;;;;;0,62;;;;;;149,57;149,57;;Sharkey_2007;;176,2;;;;;;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,87;3,52;Figure 2: 21% O2;0;1
Triticum aestivum;cv. Livingston;Poaceae;C3 annual herbaceous;;Barbour_2016b;0,843;;0,101;5;mol m-2 s-1 bar-1;0,843;0,843;I;;Evans_1986, Barbour_2010;;1250;;25;leaf;;;;400;400;;62;1,2;;;6;LI-6400xt;TGA100A;;youngest fully expanded leaves;;;;;controlled environment room;0;1;6;800;25;17;75;400;14;;30,55;0,302;;;;;;;;;;;131;131;;;;194;;;;;;;;;;;;;3,491;6,108;;;;;;;;;;;;;;;;;;;;57,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;6;Figure 3D: only black bars (high N, well-watered);0;1
Triticum aestivum;cv. Mace;Poaceae;C3 annual herbaceous;;Li_2020;0,454;0,074;;;mol m-2 s-1 bar-1;0,454;0,454;I;;Barbour_2016;;1200;10;25;leaf;;;;400;400;;40;1,9;21;525;;LI-6400XT;TGA100A;;newly expanded leaves;Camden, NSW, Australia;;;;controlled-environment growth room;0;1;7;700;22;18;70;400;14;50;25,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 1i: value at 25degC, 21% oxygen;0;1
Triticum aestivum;cv. Matong;Poaceae;C3 annual herbaceous;;Jahan_2014;0,712;;0,032;6;mol m-2 s-1 bar-1;0,712;0,712;I;;;;1500;;25;leaf;;;;380;380;;;;21;300;6;LI-6400XT;TGA100A;;youngest, fully expanded leaves;;;;;controlled-environment growth cabinet;0;1;2;800;25;17;75;;14;28;29,12;0,598;;;;;2,02;;;;;;177,55;177,55;;Sharkey_2007;;197,35;;;;;;;20,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,76;4,43;Figure 2: 21% O2;0;1
Triticum aestivum;cv. Minaret;Poaceae;C3 annual herbaceous;;Yin_2009;0,228;;;;mol m-2 s-1;0,228;0,228;F;variable J;Harley_1992;;1500;;25;leaf;50;1500;10;350;350;;59;1,3;21;;2;LI-6400;Li-6400-40;;flag leaves;;;;;growth chamber;0;1;;600;21;16;75;;15;;24,96;0,252;249,7;140,1;109,6;1,74;1,32;;;;;;65,8;65,8;;fitted;;252,4;12,9;;;;;;;;;;;;2,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 6E in Ho et al. 2012 (10.1371/journal.pone.0048376): value at 1500 umol m-2 s-1;0;1
Triticum aestivum;cv. S82;Poaceae;C3 annual herbaceous;;Ouyang_2017;0,21;;0,009;;mol m-2 s-1;0,21;0,21;F;NRH-A method;Yin_2009;;1250;;25;leaf;50;1500;;400;;;59;1,3;;400;;LI-6400XT;;;penultimate leaf on the main shoot during flowering;;119,42;32,5;;outdoors;0;1;;;;;;;;;22,76;0,307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,05;;;;;;;;;;;;;;;;;;;;;;;;;164,7;;;;;;;;;67,8;58,7;;1592,4;1755,5;;;;;0,11;;;;;;14,3;11,6;;;;;;;Figure 1: CT (control);0;0
Triticum aestivum;cv. Scout;Poaceae;C3 annual herbaceous;;Chavan_2019;0,309;;0,008;4;mol m-2 s-1;0,309;0,309;I;;Evans_1986, Farquhar_2012, Evans_2013;;1500;;25;leaf;50;1800;8;;;;;;;;;LI-6400-XT;TGA100;10:00-15:00;fully expanded flag leaves;Richmond, NSW, Australia;;;;glasshouse;0;1;;;22,3;14,8;62;419;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Table S3: 25degC leaf temperature;0;1
Triticum aestivum;cv. Shango;Poaceae;C3 annual herbaceous;;Lundgren_2019;0,087;;;6;mol m-2 s-1;0,087;0,093;C;;Ethier_2004;;1500;;24;leaf;;;;400;400;;60;1,19;;;2;LI-6400XT;LI-6400-40;;youngest fully expanded leaves (leaf 5 or 6);;;;;controlled environment chamber;0;0;;425;21;21;60;;16;30;18,76;0,218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,242;;;;;34,1;;;1977,9;;;77,59;;;33,21;;;;;;;11,29;;;;;;;;Figure S5: Median;0;1
Triticum aestivum;cv. Spitfire;Poaceae;C3 annual herbaceous;;Barbour_2016b;0,468;;0,081;5;mol m-2 s-1 bar-1;0,468;0,468;I;;Evans_1986, Barbour_2010;;1250;;25;leaf;;;;400;400;;62;1,2;;;6;LI-6400xt;TGA100A;;youngest fully expanded leaves;;;;;controlled environment room;0;1;6;800;25;17;75;400;14;;24,22;0,262;;;;;;;;;;;151;151;;;;184;;;;;;;;;;;;;3,723;5,589;;;;;;;;;;;;;;;;;;;;66,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;8;Figure 3D: only black bars (high N, well-watered);0;1
Triticum aestivum;cv. Sunco;Poaceae;C3 annual herbaceous;;Jahan_2014;0,846;;0,043;6;mol m-2 s-1 bar-1;0,846;0,846;I;;;;1500;;25;leaf;;;;380;380;;;;21;300;6;LI-6400XT;TGA100A;;youngest, fully expanded leaves;;;;;controlled-environment growth cabinet;0;1;2;800;25;17;75;;14;28;27,91;0,506;;;;;0,84;;;;;;85,32;85,32;;Sharkey_2007;;140,13;;;;;;;20,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,36;5,31;Figure 2: 21% O2;0;1
Triticum aestivum;cv. Sunguard;Poaceae;C3 annual herbaceous;;Barbour_2016b;0,721;;0,037;5;mol m-2 s-1 bar-1;0,721;0,721;I;;Evans_1986, Barbour_2010;;1250;;25;leaf;;;;400;400;;62;1,2;;;6;LI-6400xt;TGA100A;;youngest fully expanded leaves;;;;;controlled environment room;0;1;6;800;25;17;75;400;14;;30,91;0,321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,313;6,578;;;;;;;;;;;;;;;;;;;;50,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figure 3D: only black bars (high N, well-watered);0;1
